1.76724e+09,-nan,-nan
1.76724e+09,1.99623,0.042168
1.76724e+09,1.99991,0.0445977
1.76724e+09,1.96518,0.252527
1.76724e+09,1.98037,0.0182421
1.76724e+09,1.951,0.0566046
1.76724e+09,1.9995,0.0214955
1.76724e+09,0.461935,0.0612924
1.76724e+09,0.276569,0.0994215
1.76724e+09,1.99815,0.0289955
1.76724e+09,0,0.129163
1.76724e+09,1.96898,0.0455973
1.76724e+09,1.98044,0.0630875
1.76724e+09,1.95182,0.274621
1.76724e+09,0.0915765,0.0580522
1.76724e+09,1.98981,0.0628816
1.76724e+09,1.98342,0.29478
1.76724e+09,1.98828,0.29268
1.76724e+09,1.99325,0.0330024
1.76724e+09,0.15928,0.541664
1.76724e+09,1.99746,1.48917
1.76724e+09,1.95849,0.304961
1.76724e+09,0,0.359909
1.76724e+09,0.271368,0.383865
1.76724e+09,0.329124,0.61864
1.76724e+09,1.99239,0.0827469
1.76724e+09,0.186412,0.727804
1.76724e+09,1.99488,0.0237247
1.76724e+09,0.356696,0.0523615
1.76724e+09,0.12529,0.325964
1.76724e+09,0.526378,0.152464
1.76724e+09,0.583302,0.644961
1.76724e+09,0.96306,2.67142
1.76724e+09,1.62185,0.0518818
1.76724e+09,0.715344,0.352972
1.76724e+09,1.66118,1.21046
1.76724e+09,1.38772,0.0212273
1.76724e+09,1.3644,0.0501511
1.76724e+09,1.35513,0.0369567
1.76724e+09,1.23626,0.0677052
1.76724e+09,1.50961,0.0704682
1.76724e+09,1.0021,0.0348826
1.76724e+09,1.57855,0.0175228
1.76724e+09,0.997822,0.0440398
1.76724e+09,1.66076,0.0567301
1.76724e+09,1.62185,0.0518488
1.76724e+09,1.06854,0.10459
1.76724e+09,1.04803,0.0663867
1.76724e+09,1.20584,0.0207381
1.76724e+09,0.880074,0.0929153
1.76724e+09,1.9349,0.030025
1.76724e+09,1.96134,0.127177
1.76724e+09,0.274239,0.214631
1.76724e+09,1.99966,0.412662
1.76724e+09,1.99852,0.00792754
1.76724e+09,1.98996,0.0560721
1.76724e+09,1.99874,0.0251368
1.76724e+09,0.391469,0.159291
1.76724e+09,0.740384,0.0249422
1.76724e+09,0.218446,0.121606
1.76724e+09,1.99667,0.0180456
1.76724e+09,0.477894,0.200021
1.76724e+09,1.99445,0.0745711
1.76724e+09,1.98814,0.062897
1.76724e+09,1.99123,0.0471825
1.76724e+09,0,0.0682304
1.76724e+09,1.99432,0.0664004
1.76724e+09,1.99701,0.0519534
1.76724e+09,1.99155,0.0456419
1.76724e+09,1.99198,0.0134047
1.76724e+09,1.99634,0.0140634
1.76724e+09,1.99499,0.0124684
1.76724e+09,0,0.0343676
1.76724e+09,0.402587,0.0267581
1.76724e+09,1.99714,0.166112
1.76724e+09,1.98906,0.0466597
1.76724e+09,1.99187,0.0759259
1.76724e+09,1.98787,0.0183514
1.76724e+09,1.9957,0.0505091
1.76724e+09,0.148361,0.0428889
1.76724e+09,0,0.217396
1.76724e+09,0.0693751,0.126191
1.76724e+09,0,0.436
1.76724e+09,1.98321,0.111398
1.76724e+09,1.99805,0.0898352
1.76724e+09,1.95796,0.0675027
1.76724e+09,1.96452,0.0531488
1.76724e+09,1.86613,0.0695059
1.76724e+09,1.93455,0.0402669
1.76724e+09,1.95825,0.0182216
1.76724e+09,1.95907,0.0199158
1.76724e+09,1.97096,0.0515899
1.76724e+09,1.95165,0.090423
1.76724e+09,0.331512,0.120112
1.76724e+09,1.96719,0.015139
1.76724e+09,0.661979,0.0457138
1.76724e+09,0.509964,0.0691777
1.76724e+09,0.629693,0.0270443
1.76724e+09,0.53737,0.0779808
1.76724e+09,1.99255,0.0519458
1.76724e+09,0.667316,0.0730854
1.76724e+09,1.94914,0.0283812
1.76724e+09,1.95713,0.0335387
1.76724e+09,0.277199,0.0374331
1.76724e+09,0.339583,0.08301
1.76724e+09,0.333335,0.0371139
1.76724e+09,1.99026,0.0163493
1.76724e+09,1.99754,0.0127832
1.76724e+09,1.99751,0.0462326
1.76724e+09,1.96895,0.0264645
1.76724e+09,1.9995,0.0251102
1.76724e+09,1.95755,0.070989
1.76724e+09,1.98211,0.0305935
1.76724e+09,0.347275,0.0695615
1.76724e+09,1.98822,0.0218946
1.76724e+09,1.98842,0.0388495
1.76724e+09,1.97766,0.00892902
1.76724e+09,1.99764,0.0445213
1.76724e+09,1.97735,0.0172327
1.76724e+09,1.99788,0.022893
1.76724e+09,1.98442,0.0487647
1.76724e+09,1.94145,0.0236558
1.76724e+09,1.96766,0.0195768
1.76724e+09,1.99418,0.102537
1.76724e+09,1.99067,0.0247298
1.76724e+09,1.9577,0.0433561
1.76724e+09,0.595667,0.079853
1.76724e+09,1.96744,0.0297588
1.76724e+09,0,0.062843
1.76724e+09,1.97832,0.0744591
1.76724e+09,0.117378,0.161767
1.76724e+09,0.434558,0.161937
1.76724e+09,1.96752,0.0538783
1.76724e+09,1.98015,0.123523
1.76724e+09,1.99955,0.0282196
1.76724e+09,1.97361,0.0439025
1.76724e+09,1.99901,0.0176395
1.76724e+09,1.94928,0.13735
1.76724e+09,1.78015,0.285587
1.76724e+09,1.81705,0.174413
1.76724e+09,0.677369,0.747502
1.76724e+09,1.54945,0.142881
1.76724e+09,1.77447,0.150174
1.76724e+09,1.56358,0.0936927
1.76724e+09,0,0.304113
1.76724e+09,1.5195,0.734774
1.76724e+09,1.5904,0.924967
1.76724e+09,0.740367,0.101693
1.76724e+09,1.03535,0.114508
1.76724e+09,1.53748,0.155605
1.76724e+09,1.622,0.0994181
1.76724e+09,0.946209,0.0903585
1.76724e+09,1.11812,0.173001
1.76724e+09,1.12267,0.429971
1.76724e+09,0.867491,0.0982403
1.76724e+09,1.09516,0.0405105
1.76724e+09,1.15508,0.0468421
1.76724e+09,0.996536,0.0236502
1.76724e+09,0.590308,0.0279389
1.76724e+09,1.70112,0.106114
1.76724e+09,0.015801,0.079618
1.76724e+09,0,0.14614
1.76724e+09,0.189373,0.12888
1.76724e+09,1.97593,0.0868432
1.76724e+09,1.99568,0.0515263
1.76724e+09,1.98763,0.20145
1.76724e+09,1.94022,0.0144255
1.76724e+09,0.621642,0.0120902
1.76724e+09,1.94946,0.0057277
1.76724e+09,1.99245,0.0483238
1.76724e+09,1.92989,0.00902429
1.76724e+09,1.93767,0.0234744
1.76724e+09,0.963838,0.0759443
1.76724e+09,1.88274,0.0221202
1.76724e+09,1.04731,0.0301766
1.76724e+09,1.03487,0.0400012
1.76724e+09,0.693634,0.0171965
1.76724e+09,0.770376,0.0450054
1.76724e+09,1.99769,0.053897
1.76724e+09,1.9923,0.0285738
1.76724e+09,1.99884,0.0396762
1.76724e+09,1.79502,0.0365315
1.76724e+09,1.75215,0.0512703
1.76724e+09,1.66474,0.0354033
1.76724e+09,1.68714,0.0527189
1.76724e+09,1.74127,0.0262506
1.76724e+09,1.75992,0.0846474
1.76724e+09,1.03466,0.0661953
1.76724e+09,1.79469,0.0866694
1.76724e+09,1.79851,0.0518578
1.76724e+09,1.86157,0.00730564
1.76724e+09,1.02822,0.0687209
1.76724e+09,1.63561,0.0360463
1.76724e+09,1.75235,0.0536372
1.76724e+09,1.52928,0.188281
1.76724e+09,1.34277,0.209513
1.76724e+09,0,0.0785504
1.76724e+09,0.901546,0.044148
1.76724e+09,1.60743,0.0297507
1.76724e+09,1.74287,0.0835225
1.76724e+09,1.7945,0.500359
1.76724e+09,1.80056,0.120813
1.76724e+09,1.94477,0.069293
1.76724e+09,1.80252,0.154885
1.76724e+09,1.86058,0.0356108
1.76724e+09,1.88854,0.084687
1.76724e+09,1.9263,0.0923403
1.76724e+09,1.87899,0.28489
1.76724e+09,1.9322,0.0576799
1.76724e+09,0.53459,0.114496
1.76724e+09,0.635548,0.256268
1.76724e+09,0.350954,0.0499684
1.76724e+09,0.541616,0.08327
1.76724e+09,0.807552,0.121332
1.76724e+09,1.96408,0.0270316
1.76724e+09,1.9823,0.15838
1.76724e+09,1.9488,0.0759759
1.76724e+09,1.99881,0.037507
1.76724e+09,1.99214,0.0253681
1.76724e+09,0,0.0302302
1.76724e+09,1.98516,0.184606
1.76724e+09,0.364015,0.0685562
1.76724e+09,1.99876,0.0555034
1.76724e+09,0,0.0292728
1.76724e+09,1.99649,0.0352774
1.76724e+09,0.24911,0.015553
1.76724e+09,1.9903,0.27036
1.76724e+09,1.97409,0.0458111
1.76724e+09,1.87884,0.126532
1.76724e+09,1.49792,0.141884
1.76724e+09,1.69999,0.0644837
1.76724e+09,1.17169,0.0607557
1.76724e+09,1.50293,0.0724668
1.76724e+09,0,0.0545404
1.76724e+09,1.39951,0.121062
1.76724e+09,1.30381,0.0750848
1.76724e+09,1.24012,0.0595893
1.76724e+09,0.963595,0.0381132
1.76724e+09,0,0.103142
1.76724e+09,1.74114,0.23587
1.76724e+09,0.779403,0.0375798
1.76724e+09,1.49196,0.0417362
1.76724e+09,1.31521,0.0280251
1.76724e+09,1.16817,0.0152256
1.76724e+09,0.784058,0.096021
1.76724e+09,0.53149,0.069729
1.76724e+09,0.456117,0.0352057
1.76724e+09,1.8334,0.0851618
1.76724e+09,1.09884,0.0743663
1.76724e+09,1.20896,0.0305348
1.76724e+09,1.18164,0.0690782
1.76724e+09,1.42808,0.0732694
1.76724e+09,1.24288,0.0327245
1.76724e+09,1.69674,0.0935556
1.76724e+09,1.76722,0.0365234
1.76724e+09,0,0.14287
1.76724e+09,1.32686,0.0204254
1.76724e+09,1.89986,0.11881
1.76724e+09,1.86148,0.0695619
1.76724e+09,1.96594,0.150058
1.76724e+09,1.61914,0.033342
1.76724e+09,1.12901,0.110302
1.76724e+09,1.37773,0.0620575
1.76724e+09,1.55473,0.127316
1.76724e+09,1.32605,0.171263
1.76724e+09,1.74154,0.0677087
1.76724e+09,0.967454,0.08208
1.76724e+09,0,0.0248393
1.76724e+09,1.12019,0.22366
1.76724e+09,0,0.0310041
1.76724e+09,1.34892,0.0859773
1.76724e+09,1.55509,0.150286
1.76724e+09,1.44783,0.0501129
1.76724e+09,1.51525,0.113459
1.76724e+09,1.25826,0.067449
1.76724e+09,1.05426,0.0571569
1.76724e+09,1.73477,0.0751671
1.76724e+09,1.62181,0.0587733
1.76724e+09,1.32996,0.0891226
1.76724e+09,1.55979,0.0644235
1.76724e+09,1.74102,0.074235
1.76724e+09,1.56727,0.0772636
1.76724e+09,0.87481,0.0570229
1.76724e+09,0.751143,0.0758207
1.76724e+09,1.36273,0.109805
1.76724e+09,1.9283,0.107759
1.76724e+09,1.35439,0.106297
1.76724e+09,1.6371,0.0601715
1.76724e+09,1.42706,0.0353405
1.76724e+09,1.87586,0.131929
1.76724e+09,1.60128,0.0645779
1.76724e+09,1.58898,0.39104
1.76724e+09,1.51155,0.196109
1.76724e+09,1.49905,0.0592693
1.76724e+09,1.35572,0.0568496
1.76724e+09,0.898204,0.0456809
1.76724e+09,1.81748,0.0225377
1.76724e+09,0.368426,0.0737831
1.76724e+09,1.89316,0.0304459
1.76724e+09,1.24226,0.0915547
1.76724e+09,1.43019,0.0188427
1.76724e+09,1.51445,0.0250544
1.76724e+09,0.87915,0.0725694
1.76724e+09,1.42675,0.0465744
1.76724e+09,1.671,0.0419918
1.76724e+09,1.23907,0.047453
1.76724e+09,1.83454,0.0811355
1.76724e+09,1.80017,0.073991
1.76724e+09,0,0.269445
1.76724e+09,1.84495,0.0673358
1.76724e+09,1.94164,0.165096
1.76724e+09,1.88548,0.163735
1.76724e+09,1.62338,0.0829161
1.76724e+09,1.63719,0.0656806
1.76724e+09,1.44599,0.0207575
1.76724e+09,1.18224,0.0859998
1.76724e+09,1.4789,0.0394305
1.76724e+09,1.42304,0.0594863
1.76724e+09,1.45519,0.054295
1.76724e+09,1.28424,0.436912
1.76724e+09,1.10731,0.0930686
1.76724e+09,1.82833,0.092884
1.76724e+09,0.965302,0.0423519
1.76724e+09,0.926831,0.0723914
1.76724e+09,0.809574,0.0668037
1.76724e+09,0.785233,0.0391911
1.76724e+09,1.93678,0.0339138
1.76724e+09,1.86667,0.0255921
1.76724e+09,1.9667,0.174838
1.76724e+09,0.279155,0.0896108
1.76724e+09,0,0.0561181
1.76724e+09,0.753304,0.049122
1.76724e+09,0.510752,0.0303191
1.76724e+09,0.521352,0.0323272
1.76724e+09,0,0.0300753
1.76724e+09,1.9738,0.0541985
1.76724e+09,1.98682,0.0394363
1.76724e+09,1.99055,0.0268286
1.76724e+09,0.304826,0.0506937
1.76724e+09,0.481996,0.048933
1.76724e+09,1.9999,0.163612
1.76724e+09,0.340064,0.152983
1.76724e+09,1.98005,0.158684
1.76724e+09,1.99924,0.0560756
1.76724e+09,1.98175,0.0212402
1.76724e+09,1.9969,0.0286034
1.76724e+09,1.99393,0.0117092
1.76724e+09,1.9923,0.0204482
1.76724e+09,1.76624,0.133104
1.76724e+09,1.99625,0.0847916
1.76724e+09,1.99253,0.0278167
1.76724e+09,1.04661,0.117293
1.76724e+09,1.99937,0.055263
1.76724e+09,0,0.0633557
1.76724e+09,1.98276,0.0543546
1.76724e+09,0,0.0272195
1.76724e+09,0.0712193,0.0531538
1.76724e+09,1.98943,0.0168585
1.76724e+09,0.359473,0.0871951
1.76724e+09,0.206648,0.0646631
1.76724e+09,0,0.189019
1.76724e+09,1.98167,0.13103
1.76724e+09,0,0.0299032
1.76724e+09,0.231171,0.154681
1.76724e+09,0,0.0744713
1.76724e+09,1.80962,0.16145
1.76724e+09,0.358908,0.0736442
1.76724e+09,0.492661,0.135293
1.76724e+09,0.474605,0.0776845
1.76724e+09,1.72862,0.10203
1.76724e+09,0.40248,0.0917801
1.76724e+09,1.88399,0.0932464
1.76724e+09,1.83413,0.0358235
1.76724e+09,1.94364,0.0807242
1.76724e+09,1.99667,0.0282014
1.76724e+09,0.151837,0.0858862
1.76724e+09,1.37518,0.0991534
1.76724e+09,1.96706,0.0132699
1.76724e+09,0.693868,0.0632627
1.76724e+09,1.99808,0.0455326
1.76724e+09,0.602542,0.0226047
1.76724e+09,1.91249,0.0383827
1.76724e+09,0.196477,0.0851942
1.76724e+09,0.200787,0.0446713
1.76724e+09,1.94203,0.0164794
1.76724e+09,1.37645,0.0466522
1.76724e+09,1.65709,0.0456158
1.76724e+09,0,0.351403
1.76724e+09,1.98397,0.19359
1.76724e+09,0.923528,0.215252
1.76724e+09,1.91276,0.0833491
1.76724e+09,1.7786,0.140654
1.76724e+09,1.94962,0.0598888
1.76724e+09,1.96719,0.123095
1.76724e+09,1.94916,0.238171
1.76724e+09,1.99716,0.0260332
1.76724e+09,1.97078,0.185241
1.76724e+09,0.272414,0.0351689
1.76724e+09,1.98163,0.0462873
1.76724e+09,0,0.163055
1.76724e+09,1.98864,0.154028
1.76724e+09,0,0.0687656
1.76724e+09,0.37405,0.177347
1.76724e+09,1.93567,0.0291866
1.76724e+09,1.99733,0.0969939
1.76724e+09,0.274792,0.0714788
1.76724e+09,1.99128,0.31211
1.76724e+09,1.99876,0.0115449
1.76724e+09,1.99178,0.253415
1.76724e+09,1.98084,0.714728
1.76724e+09,0.365121,0.0811923
1.76724e+09,0,0.107466
1.76724e+09,1.99681,0.066584
1.76724e+09,1.96213,0.0314897
1.76724e+09,1.90292,0.161139
1.76724e+09,1.89623,0.0396198
1.76724e+09,0.429399,0.098678
1.76724e+09,1.85181,0.246144
1.76724e+09,1.72876,0.102766
1.76724e+09,0.788803,0.0467761
1.76724e+09,0.96919,0.0698286
1.76724e+09,0.867531,0.0353901
1.76724e+09,1.27475,0.0772245
1.76724e+09,1.04662,0.0426263
1.76724e+09,1.10715,0.0708149
1.76724e+09,1.10322,0.130815
1.76724e+09,1.34419,0.0458061
1.76724e+09,0,0.232758
1.76724e+09,1.44221,0.108416
1.76724e+09,1.7722,0.230649
1.76724e+09,1.01112,0.028119
1.76724e+09,1.50802,0.116931
1.76724e+09,1.52414,0.0256858
1.76724e+09,1.58307,0.0243512
1.76724e+09,1.53011,0.110876
1.76724e+09,1.9975,0.0987534
1.76724e+09,1.96404,0.0107166
1.76724e+09,0.951991,0.0631624
1.76724e+09,1.85402,0.0591074
1.76724e+09,1.95545,0.032568
1.76724e+09,1.96504,0.129887
1.76724e+09,1.98412,0.030979
1.76724e+09,1.88761,0.15623
1.76724e+09,1.99504,0.0127728
1.76724e+09,1.98547,0.115511
1.76724e+09,0.191349,0.0297146
1.76724e+09,1.96866,0.0194032
1.76724e+09,1.99949,0.020575
1.76724e+09,0.533409,0.143449
1.76724e+09,1.94925,0.0248316
1.76724e+09,1.99801,0.0205289
1.76724e+09,1.99493,0.024264
1.76724e+09,0,0.0697558
1.76724e+09,1.99542,0.0592063
1.76724e+09,1.99475,0.0091559
1.76724e+09,1.9965,0.0644358
1.76724e+09,1.99901,0.0040874
1.76724e+09,0,0.0127214
1.76724e+09,1.99594,0.00871828
1.76724e+09,1.99558,0.0482867
1.76724e+09,1.99293,0.0171194
1.76724e+09,0.243364,0.0183137
1.76724e+09,0.154893,0.603517
1.76724e+09,1.9878,0.0280709
1.76724e+09,0.168372,0.280475
1.76724e+09,0,0.175928
1.76724e+09,1.99036,0.0778109
1.76724e+09,0,0.0628981
1.76724e+09,1.9973,0.111529
1.76724e+09,0.354397,0.162774
1.76724e+09,0.320202,0.0181841
1.76724e+09,0,0.03773
1.76724e+09,1.98712,0.0168896
1.76724e+09,1.99742,0.0151399
1.76724e+09,1.99782,0.0438064
1.76724e+09,1.99988,0.00813644
1.76724e+09,1.99122,0.0101554
1.76724e+09,0.340285,0.0299146
1.76724e+09,1.99826,0.109025
1.76724e+09,0.281652,0.0916768
1.76724e+09,0.42171,0.103337
1.76724e+09,1.99954,0.0251022
1.76724e+09,1.97827,0.144547
1.76724e+09,1.99285,0.0567707
1.76724e+09,0.470842,0.138767
1.76724e+09,1.96888,0.0632419
1.76724e+09,1.99053,0.032777
1.76724e+09,0.200556,0.104772
1.76724e+09,1.98555,0.00854442
1.76724e+09,1.99674,0.132551
1.76724e+09,1.99915,0.0704825
1.76724e+09,1.99237,0.0791833
1.76724e+09,0,0.0445909
1.76724e+09,0.273767,0.0928993
1.76724e+09,0.224542,0.0757405
1.76724e+09,0.450304,0.125816
1.76724e+09,1.9949,0.00852843
1.76724e+09,0.254643,0.0772739
1.76724e+09,1.99541,0.0145313
1.76724e+09,1.99373,0.0196085
1.76724e+09,1.99537,0.0125901
1.76724e+09,0.875777,0.0677285
1.76724e+09,1.99573,0.0273471
1.76724e+09,0.288354,0.0407451
1.76724e+09,1.99706,0.0611085
1.76724e+09,1.99499,0.0448441
1.76724e+09,1.98728,0.0151314
1.76724e+09,1.96644,0.182085
1.76724e+09,0.305534,0.0581225
1.76724e+09,1.97577,0.135836
1.76724e+09,0.144398,0.063491
1.76724e+09,1.98214,0.0505076
1.76724e+09,1.96823,0.0233286
1.76724e+09,1.99456,0.0175568
1.76724e+09,1.98935,0.0314456
1.76724e+09,1.97953,0.0596647
1.76724e+09,1.99761,0.0427439
1.76724e+09,1.97761,0.0555794
1.76724e+09,1.99237,0.0245952
1.76724e+09,0.241159,0.0807344
1.76724e+09,1.99603,0.0355838
1.76724e+09,0.396129,0.0944242
1.76724e+09,1.981,0.203109
1.76724e+09,1.94443,0.0429612
