1.76724e+09,-nan,-nan
1.76724e+09,0.236491,0.0285589
1.76724e+09,0.223831,0.0257417
1.76724e+09,0.163042,0.00910511
1.76724e+09,0.259121,0.02531
1.76724e+09,0.0337011,0.00700078
1.76724e+09,0.316375,0.0529087
1.76724e+09,0.235889,0.0209452
1.76724e+09,0.39999,0.022586
1.76724e+09,0.982063,0.0120109
1.76724e+09,1.81778,0.130005
1.76724e+09,0.304926,0.0143513
1.76724e+09,0.0608846,0.0237585
1.76724e+09,0.240409,0.0476755
1.76724e+09,0.835234,0.00963662
1.76724e+09,1.57696,0.0284826
1.76724e+09,0.575405,0.00313404
1.76724e+09,1.38343,0.0578407
1.76724e+09,0.196164,0.00555761
1.76724e+09,0.278629,0.0097609
1.76724e+09,0.389915,0.00684331
1.76724e+09,0.116936,0.00961387
1.76724e+09,0.218464,0.010185
1.76724e+09,0.349832,0.0197043
1.76724e+09,0.181896,0.0111604
1.76724e+09,0.0727502,0.00239562
1.76724e+09,0.0692301,0.00372601
1.76724e+09,0.145904,0.00779345
1.76724e+09,0.1623,0.00626063
1.76724e+09,0.127449,0.0181986
1.76724e+09,0,0.0805169
1.76724e+09,0.0563714,0.0824137
1.76724e+09,0.125656,0.00799592
1.76724e+09,0.0938835,0.00973006
1.76724e+09,0.109896,0.0189488
1.76724e+09,0.0980524,0.00975665
1.76724e+09,0,0.109098
1.76724e+09,0.145625,0.103459
1.76724e+09,0.029291,0.0030588
1.76724e+09,0.125355,0.00444802
1.76724e+09,0.183704,0.0164816
1.76724e+09,0.216673,0.00912391
1.76724e+09,0.191442,0.0155719
1.76724e+09,0,0.103453
1.76724e+09,0.158228,0.0717729
1.76724e+09,0.0704356,0.00481948
1.76724e+09,0.00773657,0.00498148
1.76724e+09,0.321505,0.0401743
1.76724e+09,0.143014,0.00761359
1.76724e+09,0.084194,0.00559097
1.76724e+09,0.0375038,0.00997116
1.76724e+09,0.020282,0.00589878
1.76724e+09,0.031212,0.0031791
1.76724e+09,0.124242,0.00587253
1.76724e+09,0.0481623,0.00110772
1.76724e+09,0.187084,0.0153753
1.76724e+09,0.0318658,0.00763706
1.76724e+09,0.0761747,0.00853296
1.76724e+09,0.0948921,0.00751458
1.76724e+09,0.132441,0.0191073
1.76724e+09,0.00975995,0.00934872
1.76724e+09,0.0302576,0.00539572
1.76724e+09,0.115082,0.00619229
1.76724e+09,0.0314347,0.0034314
1.76724e+09,0.0346384,0.00381254
1.76724e+09,0.0868207,0.00714637
1.76724e+09,0,0.00413619
1.76724e+09,0.0353789,0.00312757
1.76724e+09,0.00971683,0.00167802
1.76724e+09,0.00766473,0.00171715
1.76724e+09,0.00951218,0.00225719
1.76724e+09,0.0380913,0.00206537
1.76724e+09,0.0260067,0.00424686
1.76724e+09,0.0301317,0.0035149
1.76724e+09,0.0445471,0.00760847
1.76724e+09,0.097435,0.00787534
1.76724e+09,0.0699629,0.00876679
1.76724e+09,0.0073016,0.00116361
1.76724e+09,0.0368049,0.00320687
1.76724e+09,0.0800638,0.00261615
1.76724e+09,0.0125573,0.00160057
1.76724e+09,0.0219425,0.00406928
1.76724e+09,0.0538901,0.00786829
1.76724e+09,0.0148733,0.00293313
1.76724e+09,0.109088,0.00579142
1.76724e+09,0.0515199,0.00904155
1.76724e+09,0.11261,0.012767
1.76724e+09,0.0214309,0.00528267
1.76724e+09,0.0926309,0.0105975
1.76724e+09,0.0623117,0.0162392
1.76724e+09,0.0955729,0.031365
1.76724e+09,0.0880071,0.0130052
1.76724e+09,0.223064,0.0302181
1.76724e+09,0.179445,0.056438
1.76724e+09,0.094084,0.0127485
1.76724e+09,0.155628,0.022741
1.76724e+09,0.180304,0.0281542
1.76724e+09,0.124603,0.0256208
1.76724e+09,0.0998728,0.0392409
1.76724e+09,0.615776,0.073055
1.76724e+09,1.00009,0.0541821
1.76724e+09,0.158464,0.042194
1.76724e+09,0.720073,0.028149
1.76724e+09,0.177585,0.00740835
1.76724e+09,0.776142,0.0517191
1.76724e+09,0.189359,0.012795
1.76724e+09,0.213787,0.0138006
1.76724e+09,0.571139,0.0558863
1.76724e+09,0.198496,0.0368776
1.76724e+09,0.395748,0.0166565
1.76724e+09,0.0968771,0.00889959
1.76724e+09,0.0922635,0.0112575
1.76724e+09,0.405534,0.0122885
1.76724e+09,0.738187,0.00044797
1.76724e+09,0.830353,0.020205
1.76724e+09,0.234243,0.014074
1.76724e+09,0.336744,0.0140864
1.76724e+09,0.148426,0.00491021
1.76724e+09,0.184771,0.00562126
1.76724e+09,0.215586,0.00720077
1.76724e+09,0.214345,0.00868168
1.76724e+09,0.155972,0.0132381
1.76724e+09,0.0476908,0.0032017
1.76724e+09,0.357449,0.0133481
1.76724e+09,0.344022,0.00313697
1.76724e+09,0.123976,0.00718385
1.76724e+09,0.285518,0.00989249
1.76724e+09,0.105425,0.00347269
1.76724e+09,0.0492376,0.00689959
1.76724e+09,0.463597,0.0534236
1.76724e+09,0.352759,0.0548242
1.76724e+09,0.263395,0.0348206
1.76724e+09,0.425364,0.0504166
1.76724e+09,0.128543,0.0395262
1.76724e+09,0.269426,0.033482
1.76724e+09,0.369149,0.0456707
1.76724e+09,0.179562,0.00805785
1.76724e+09,0.124397,0.0179206
1.76724e+09,0.0445556,0.00885927
1.76724e+09,0.242943,0.0317556
1.76724e+09,0.0277005,0.00411196
1.76724e+09,0.0994992,0.00679485
1.76724e+09,0.0856165,0.00246322
1.76724e+09,0,0.0704896
1.76724e+09,0.179208,0.0563772
1.76724e+09,0.0623928,0.00768445
1.76724e+09,0.17466,0.0168554
1.76724e+09,0.0765455,0.0262498
1.76724e+09,0.255544,0.0497213
1.76724e+09,0.0755417,0.0131134
1.76724e+09,0.222909,0.0118001
1.76724e+09,0,0.163601
1.76724e+09,0.42359,0.13208
1.76724e+09,0.2309,0.00694673
1.76724e+09,0.069507,0.0222063
1.76724e+09,0.137862,0.0107082
1.76724e+09,0,0.183836
1.76724e+09,0.315823,0.165531
1.76724e+09,0.10565,0.0396456
1.76724e+09,0.190082,0.0138833
1.76724e+09,0.218513,0.018099
1.76724e+09,0.0692876,0.0266266
1.76724e+09,0.0854961,0.0221622
1.76724e+09,0.506059,0.0242829
1.76724e+09,0,0.131118
