1.76733e+09,-nan,-nan
1.76733e+09,0.820427,0.0752831
1.76733e+09,0.676463,0.192848
1.76733e+09,1.58063,0.212375
1.76733e+09,0.518123,0.226818
1.76733e+09,0.494248,0.255436
1.76733e+09,0.668827,0.226574
1.76733e+09,1.09668,0.354012
1.76733e+09,0.518093,0.0190363
1.76733e+09,0.840638,0.185033
1.76733e+09,0.801021,0.0949563
1.76733e+09,0.851006,0.162789
1.76733e+09,0.47615,0.0340885
1.76733e+09,0.537587,0.10301
1.76733e+09,0.743704,0.0532422
1.76733e+09,1.18228,0.844274
1.76733e+09,0.72606,0.0800423
1.76733e+09,1,0.119436
1.76733e+09,1.1712,1.76887
1.76733e+09,1.04659,0.537715
1.76733e+09,1.01522,0.243112
1.76733e+09,1.30706,2.37491
1.76733e+09,1.48243,0.215352
1.76733e+09,0.686449,2.76149
1.76733e+09,0.836475,2.73892
1.76733e+09,0.892172,2.71458
1.76733e+09,1.00988,2.16025
1.76733e+09,0.407512,0.104619
1.76733e+09,0.0742424,0.222064
1.76733e+09,0.931813,0.215116
1.76733e+09,0.247773,0.176267
1.76733e+09,1.18934,0.0909796
1.76733e+09,1.45542,1.30929
1.76733e+09,1.92708,2.82448
1.76733e+09,1.678,0.248049
1.76733e+09,1.92875,2.37932
1.76733e+09,1,0.400918
1.76733e+09,0.484754,2.77957
1.76733e+09,1.33645,0.0455773
1.76733e+09,1.85245,0.0841577
1.76733e+09,0.925003,0.0964426
1.76733e+09,1.09964,0.0339371
1.76733e+09,0.929839,0.0268932
1.76733e+09,0.563136,0.0215478
1.76733e+09,0.616932,0.00448632
1.76733e+09,0.435317,0.098809
1.76733e+09,0.70021,0.00851201
1.76733e+09,0.414331,0.158205
1.76733e+09,0.0144978,0.0119928
1.76733e+09,0.352365,0.0171017
1.76733e+09,0.41414,0.0107651
1.76733e+09,0.783482,0.00694738
1.76733e+09,1.47039,0.00755505
1.76733e+09,1.21388,0.0106211
1.76733e+09,0.505131,0.00476845
1.76733e+09,0.537801,0.012179
1.76733e+09,0.688979,0.0271501
1.76733e+09,0.361544,0.0105119
1.76733e+09,0.102543,0.00622746
1.76733e+09,0.410496,0.0106521
1.76733e+09,0.630955,0.0111387
1.76733e+09,0.299966,0.00754867
1.76733e+09,0.577522,0.0090435
1.76733e+09,0.29921,0.000510705
