1.76724e+09,-nan,-nan
1.76724e+09,0.0731822,0.00131081
1.76724e+09,0.0356809,0.0102276
1.76724e+09,0.262169,0.0097114
1.76724e+09,0.49417,0.0148607
1.76724e+09,0.0730898,0.0182152
1.76724e+09,0.0683391,0.0035721
1.76724e+09,0.0232294,0.0107706
1.76724e+09,0.018434,0.000613932
1.76724e+09,0.262968,0.00785052
1.76724e+09,0.398345,0.00307223
1.76724e+09,0.515375,0.00588889
1.76724e+09,0.143685,0.00181338
1.76724e+09,0.0645497,0.0193039
1.76724e+09,0.209111,0.0181226
1.76724e+09,0.203308,0.0090554
1.76724e+09,0.286208,0.0160682
1.76724e+09,0.091243,0.00384217
1.76724e+09,0.080623,0.024168
1.76724e+09,0.0703676,0.0268111
1.76724e+09,0.26763,0.011771
1.76724e+09,0.0539559,0.00272923
1.76724e+09,0.090983,0.010097
1.76724e+09,0.0572678,0.0041383
1.76724e+09,0.152578,0.014383
1.76724e+09,0.0728711,0.0197682
1.76724e+09,0.031375,0.00745941
1.76724e+09,0.0566985,0.0348807
1.76724e+09,0.193581,0.0286429
1.76724e+09,1,0.0761934
1.76724e+09,0.371172,0.0726433
1.76724e+09,0.0228439,0.00409398
1.76724e+09,0.138747,0.0134288
1.76724e+09,0.0611811,0.00891747
1.76724e+09,0.0535553,0.00409561
1.76724e+09,0.0409112,0.00591448
1.76724e+09,0.0590347,0.020742
1.76724e+09,0.2606,0.0111412
1.76724e+09,0.061394,0.00841216
1.76724e+09,0.0523958,0.00674795
1.76724e+09,0.205575,0.00868496
1.76724e+09,1,0.0162738
1.76724e+09,0.046966,0.0157005
1.76724e+09,0.330929,0.0093389
1.76724e+09,0.0461913,0.00940164
1.76724e+09,0.0345794,0.0285187
1.76724e+09,0.00917641,0.0258922
1.76724e+09,0.0292935,0.00947366
1.76724e+09,1,0.0237064
1.76724e+09,0.149857,0.0311191
1.76724e+09,0.104845,0.00906629
1.76724e+09,0.389172,0.0245157
1.76724e+09,0.0203355,0.0053246
1.76724e+09,0.168887,0.0128411
1.76724e+09,0.40182,0.0254951
1.76724e+09,0.0652304,0.0119866
1.76724e+09,0.0925116,0.0132016
1.76724e+09,0.129882,0.0427056
1.76724e+09,0.193169,0.0291622
1.76724e+09,0.0591729,0.0341984
1.76724e+09,1,0.0756588
1.76724e+09,0.110413,0.0624952
1.76724e+09,0.280313,0.00839537
1.76724e+09,0.15393,0.00690852
1.76724e+09,0.0342328,0.00458645
1.76724e+09,0.20411,0.0125545
1.76724e+09,0.373179,0.0123498
1.76724e+09,0.151869,0.0271702
1.76724e+09,0.197134,0.00631738
1.76724e+09,0.166617,0.00989666
1.76724e+09,0.222698,0.0229499
1.76724e+09,1,0.0480274
1.76724e+09,0.256477,0.0299259
1.76724e+09,0.157729,0.0152208
1.76724e+09,0.165274,0.00868629
1.76724e+09,0.0881898,0.00959713
1.76724e+09,0.22206,0.0151729
1.76724e+09,0.207797,0.0437194
1.76724e+09,1,0.0240258
1.76724e+09,0.178773,0.0223364
1.76724e+09,1,0.0675517
1.76724e+09,0.236844,0.0593681
1.76724e+09,0.0659103,0.00201129
1.76724e+09,0.260863,0.0126723
1.76724e+09,0.0388919,0.0127004
1.76724e+09,0.160866,0.0210257
1.76724e+09,0.648212,0.0120444
1.76724e+09,0.0667459,0.00359582
1.76724e+09,0.351602,0.0102954
1.76724e+09,0.929912,0.00960627
1.76724e+09,0.538389,0.00429428
1.76724e+09,1,0.0660225
1.76724e+09,0.452276,0.0748647
1.76724e+09,0.126606,0.00758584
1.76724e+09,0.037859,0.00504227
1.76724e+09,0.296846,0.0110334
1.76724e+09,0.0480823,0.0139944
1.76724e+09,0.757086,0.00561204
1.76724e+09,0.312743,0.0171232
1.76724e+09,1,0.0698074
1.76724e+09,0.52783,0.0854196
1.76724e+09,0.80395,0.0198876
1.76724e+09,0.496582,0.0152575
1.76724e+09,0.927812,0.00662283
1.76724e+09,0.504684,0.00884155
1.76724e+09,0.433404,0.00373284
1.76724e+09,0.362787,0.00683814
1.76724e+09,0.278406,0.00897967
1.76724e+09,0.220796,0.00566793
1.76724e+09,0.221179,0.00404381
1.76724e+09,0.0747239,0.00873504
1.76724e+09,0.0793042,0.0237786
1.76724e+09,0.280631,0.0143695
1.76724e+09,0.244096,0.00539668
1.76724e+09,0.359859,0.0069595
1.76724e+09,0.0617218,0.00314259
1.76724e+09,0.149397,0.00685978
1.76724e+09,0.258659,0.0070036
1.76724e+09,0.0433353,0.00798205
1.76724e+09,0.107304,0.0177199
1.76724e+09,0.16858,0.00406255
1.76724e+09,0.0156181,0.0102378
1.76724e+09,0.0728478,0.00259979
1.76724e+09,0.14318,0.00488671
1.76724e+09,0.0439722,0.00463452
1.76724e+09,0.0478352,0.00277424
1.76724e+09,0.42649,0.0111046
1.76724e+09,0.0639564,0.00108823
1.76724e+09,0.906621,0.00596874
1.76724e+09,0.751802,0.00337513
1.76724e+09,0.293542,0.0123782
1.76724e+09,1,0.0370458
1.76724e+09,0.210422,0.0334504
1.76724e+09,0.177015,0.00137785
1.76724e+09,0.0737348,0.00564827
1.76724e+09,0.245472,0.00399737
